headline,label
"ઇન્સ્ટાગ્રામનો જાસૂસ છે રણબીર કપૂર, આવી રીતે રાખે છે સેલિબ્રિટીઝ પર નજર",entertainment
વડોદરા થી વારણસીની નવી ટ્રેનમાં કેવી મળશે સુવિધા જાણો,business
"Viral Girl: પ્રિયાને મળી બોલિવૂડ ફિલ્મ, સુપર હિરો સાથે કરશે ડેબ્યૂ",entertainment
પ્રિયંકા ચોપડા કે તેનાથી 11 વર્ષ નાનો 'મંગેતર' - કોણ છે વધારે પૈસાદાર?,entertainment
"માત્ર 2 વર્ષમાં હિટ થયો ત્રણ મિત્રોનો કોફી બિઝનેસ, વર્ષે 100 ટકા ગ્રોથ",business
બોલિવૂડ સેલેબ્સની તેમના છોકરાઓ સાથેની Adorable તસવીરો,entertainment
"સરકારી કર્મચારીઓને જલ્દી મળી શકે છે ગુડ ન્યૂઝ, પગારમાં વધારે DAનો ફાયદો મળે તેવી શક્યતા",business
આ મહિલાની ધરપકડથી દુનિયાભરના શેર બજારમાં ભૂકંપ! સેન્સેક્સ 500 પોઈન્ટ ગગડ્યો,business
"નહીં થાય Walmart-Flipkart ડીલ? , આ શખ્સના લીધે ચિંતા વધી",business
"Last Day : TV ચેનલ પસંદ કરવાનો, TRAI ડેડલાઇન વધારવા પાડી ના!",business
"એકદમ ક્યૂટ છે શાહિદની દીકરી મીશા, મન મોહી લેશે આ તસવીરો",entertainment
ફરી એક વખત સમાએ સોશિયલ મીડિયા પર શેર કરી બોલ્ડ તસવીરો,entertainment
YearEnder2018: વર્ષ દરમિયાન આ જોડીઓએ માંડ્યા પ્રભુતામાં પગલાં,entertainment
બોલિવુડ માટે 2018નું વર્ષ કેવું રહ્યું? જાણો માત્ર એક મિનિટમાં,entertainment
"પ્રિયંકા-નિકે 18 ફૂટ ઊંચી કેક કાપી મનાવ્યો જશ્ન, જુઓ તસવીર",entertainment
બિપાશાએ બિકિની પહેરીને સોશિયલ મીડિયા પર મચાવી સનસનાટી,entertainment
"મિલ વર્કરનો આ દીકરો, કેવી રીતે બન્યો સુપર સ્ટાર રજનીકાંતનો જમાઈ?",entertainment
"આ છે, LICની બેસ્ટ પૉલિસી! ઓછું રોકાણ આજીવન વળતર, જાણો ખાસ વાત",business
પ્રાઈવેટ કંપનીઓના કર્મચારીઓને હવે મળશે 20 લાખ સુધી ટેક્સ ફ્રી ગ્રેચ્યુઇટી,business
"Amazon Payથી પેમેન્ટ કરી તમે મેળવી શકો છો રૂ. 4000, જાણો - શું છે ઓફર",tech
એક સમયે ભયંકર બીમારી સામે લડી રહેલી આ એક્ટ્રેસ હાલ મચાવી રહી છે ધૂમ,entertainment
ભારતમાં સૌથી પહેલા લોન્ચ થયો Redmi Note 7 Pro,tech
"અર્થવ્યવસ્થા પર PM મોદીનું બે દિવસનું મંથન ખતમ, લીધા નિર્ણયો",business
'લવ રાત્રી' ફિલ્મ પર રોક લગાવવા ગુજરાત હાઈકોર્ટમાં અરજી કરવામાં આવી,entertainment
"મલ્હારની 'સાહેબ'નું ટિઝર રિલીઝ, ગુજરાતી ફિલ્મમાં જોવા મળી LIP KISS",entertainment
'RAW'માં સિક્રેટ એજન્ટ બાદ હવે વિંગ કમાન્ડર અભિનંદન બનવા માગે છે જ્હોન,entertainment
સ્વિમિંગ પૂલમાં બાળકો સાથે મસ્તી કરતી જોવા મળી સંજય દત્તની પત્ની માન્યતા,entertainment
"દાયકા બાદ ફેડરલ રિઝર્વે વધાર્યો વ્યાજ દર, અમેરિકી શેર બજારમાં ઉછાળો",business
જાણો શું છે 'બ્લેક ફ્રાઇડે' નો ઇતિહાસ અને શા માટે હોય છે શોપિંગ અને ઓફર્સ,business
"આ કંપની આપી રહી છે 140GB ઇન્ટરનેટ ડેટા, કોલિંગ પણ છે ફ્રી",tech
દિલકશ અદાઓ: પોતાના નામનો કસ્ટમાઇઝ લહેંગો પહેરીને આવી સોનમ,entertainment
"કેરળ પૂર:  સિતારાઓએ કરી મદદ, આપી Kerala Donation Challenge",entertainment
SBIમાં તમારૂ ખાતું હોય તો ચોક્કસ વાંચજો આ સમાચાર નહીં તો થશે મોટું નુકશાન,business
"રૂ. 279માં વેચાઈ રહ્યું છે 32GBનું મેમરી કાર્ડ, અહીં મળી રહ્યું છે, બમ્પર ડિસ્કાઉન્ટ",business
"દરેક પરિવારને પૈસા આપવા જઈ રહી છે મોદી સરકાર, જાણો કેવી રીતે",business
"PAN કાર્ડ માટે એપ્લાય કરવા જઈ રહ્યા છે, તો નવા નિયમ જાણી લો",business
Jet Airwaysના હાલ કિંગફિશર જેવા? કર્મચારીઓના પગારમાં કર્યો 25 %નો ઘટાડો,business
50 ટકા ATM બંધ પડી જશે તો ખાતેદારોનું શું થશે?,business
Budget 2019: શું છે વચગાળાનાં બજેટનો અર્થ? વાંચો ક્યારે અપાય છે આવુ બજેટ,business
જીજા નિકનાં જૂતા ચોરવાની તૈયારી કરી રહી છે પરિણીતિ ચોપરા,entertainment
"ખૂબ જ કામની છે WhatsAppની આ 9 સિક્રેટ ટ્રિક્સ, તમને કેટલી વિશે છે ખબર?",tech
બચ્ચનનાં નામે FAKE મેસેજ: 'એક એવું સત્ય જે મે નથી જોયું',entertainment
PHOTOS: સ્મોલ સ્ક્રિનની આ હિરોઇને શેર કરી બોલ્ડ તસવીરો,entertainment
"'સસૂરાલ ગેંદા ફૂલ'નો આ એક્ટર બન્યો પિતા, પત્નીએ આપ્યો દિકરીને જન્મ",entertainment
"Walmart-Flipkart ડીલથી 3 કરોડ દુકાનદારને થશે અસર, વધી શકે બેરોજગારી",business
